,n,spread-type,simple-spread-chance,graph-type,ba-m,citizen-media-influence,citizen-citizen-influence,flint-community-size,repetition,data
545,300,simple,0.01,barabasi-albert,3,0.25,0.25,0.005,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 2. 0. 0. 1. 0. 0. 1.
 0. 1. 0. 0. 0. 0. 0. 1. 1. 2. 1. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0.
 0. 0. 0. 1. 1. 0. 1. 2. 0. 0. 1. 0. 2. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 2.
 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 2. 0. 1. 1.
 1. 0. 1. 2. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 2. 1. 0. 2. 1. 0. 1. 0. 1.
 2. 2. 0. 0. 0. 0. 1. 2. 1. 2. 0. 1. 2. 1. 1. 0. 1. 1. 1. 3. 1. 3. 1. 2.
 0. 1. 1. 0. 2. 2. 0. 0. 0. 0. 0. 2. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1.
 1. 0. 0. 0. 0. 1. 0. 2. 1. 0. 1. 1. 1. 0. 0. 0. 1. 4. 0. 1. 1. 1. 0. 0.
 2. 0. 1. 0. 1. 1. 0. 1. 2. 0. 1. 1. 0. 0. 1. 1. 4. 0. 0. 1. 1. 0. 3. 0.
 0. 1. 1. 1. 1. 2. 1. 1. 0. 1. 0. 1. 2. 1. 0. 1. 1. 0. 1. 0. 1. 3. 4. 0.
 0. 0. 2. 4. 4. 2. 0. 3. 3. 0. 0. 1. 0. 0. 2. 2. 0. 1. 0. 0. 2. 1. 3. 1.
 1. 0. 0. 2. 1. 1. 2. 2. 1. 0. 0. 2.]"
546,300,simple,0.01,barabasi-albert,3,0.25,0.25,0.005,4,"[0. 0. 0. 0. 1. 0. 3. 0. 0. 2. 0. 1. 0. 0. 1. 1. 0. 0. 1. 2. 1. 1. 0. 2.
 0. 0. 0. 1. 0. 2. 2. 3. 1. 3. 2. 5. 1. 1. 1. 2. 1. 3. 2. 3. 2. 1. 3. 7.
 1. 2. 0. 2. 2. 3. 2. 3. 4. 2. 2. 0. 2. 3. 6. 1. 2. 2. 2. 1. 0. 0. 3. 5.
 2. 3. 1. 1. 2. 2. 2. 3. 2. 4. 1. 0. 0. 0. 0. 0. 1. 1. 1. 3. 0. 1. 4. 1.
 3. 1. 1. 1. 2. 2. 2. 1. 1. 2. 1. 0. 2. 2. 1. 0. 1. 1. 0. 1. 0. 1. 1. 2.
 2. 4. 4. 2. 1. 2. 1. 2. 0. 2. 1. 2. 3. 3. 3. 2. 4. 1. 0. 1. 3. 2. 1. 2.
 1. 1. 1. 0. 2. 1. 2. 2. 1. 2. 1. 0. 3. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0.
 2. 0. 1. 1. 0. 0. 1. 0. 2. 2. 0. 2. 1. 2. 1. 2. 1. 6. 0. 1. 1. 3. 1. 2.
 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 2. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 0. 3. 1.
 0. 0. 0. 2. 0. 1. 2. 2. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 2. 0. 0. 1. 1. 2.
 0. 2. 0. 3. 3. 1. 2. 0. 1. 0. 4. 1. 2. 1. 1. 1. 0. 0. 0. 0. 1. 1. 2. 1.
 1. 1. 0. 0. 0. 0. 3. 1. 2. 0. 0. 1. 0. 0. 1. 1. 0. 2. 1. 0. 0. 1. 0. 2.
 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0.]"
547,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 1. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 2. 0. 1. 0. 1. 1. 2. 0. 0. 2. 0. 1.
 1. 2. 0. 0. 1. 0. 3. 0. 0. 1. 1. 4. 1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 2. 1.
 2. 0. 1. 2. 0. 1. 0. 0. 2. 2. 1. 0. 1. 1. 1. 0. 2. 0. 0. 2. 1. 0. 0. 4.
 1. 1. 2. 1. 1. 3. 1. 0. 0. 0. 4. 2. 1. 2. 1. 2. 5. 0. 0. 2. 2. 0. 0. 3.
 0. 2. 0. 3. 1. 0. 0. 0. 2. 0. 1. 0. 1. 2. 0. 2. 0. 2. 1. 3. 0. 1. 1. 0.
 0. 3. 1. 2. 2. 1. 1. 2. 0. 0. 2. 0. 0. 0. 0. 2. 1. 2. 1. 0. 1. 0. 0. 1.
 0. 0. 2. 1. 1. 2. 0. 1. 0. 2. 2. 1.]"
548,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 2. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.
 3. 2. 0. 0. 2. 0. 0. 0. 0. 2. 0. 0. 0. 1. 1. 1. 1. 0. 0. 2. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2.
 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 2. 0. 0.
 0. 0. 1. 0. 0. 2. 0. 2. 2. 0. 0. 0. 2. 1. 0. 0. 2. 2. 0. 0. 0. 0. 1. 1.
 2. 1. 0. 0. 0. 0. 2. 2. 0. 2. 1. 1. 1. 0. 2. 1. 0. 1. 0. 1. 1. 1. 0. 0.
 1. 0. 2. 2. 1. 0. 3. 0. 1. 1. 1. 3. 1. 3. 1. 0. 0. 0. 0. 1. 1. 0. 3. 2.
 1. 1. 1. 3. 1. 0. 1. 3. 1. 1. 3. 3. 0. 1. 2. 3. 1. 1. 0. 2. 2. 0. 0. 0.
 0. 0. 2. 2. 0. 0. 0. 0. 2. 1. 0. 2. 0. 1. 1. 0. 0. 1. 1. 2. 0. 3. 3. 1.
 2. 0. 1. 2. 0. 0. 0. 0. 1. 1. 0. 0.]"
549,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 2. 0.
 1. 2. 5. 2. 2. 1. 2. 0. 2. 0. 1. 0. 2. 1. 1. 0. 0. 1. 3. 2. 0. 2. 1. 1.
 1. 2. 2. 0. 1. 1. 2. 0. 1. 1. 0. 2. 2. 0. 1. 1. 0. 1. 1. 0. 0. 0. 2. 2.
 0. 2. 0. 2. 2. 0. 2. 0. 2. 3. 1. 1. 0. 2. 2. 0. 2. 2. 1. 1. 1. 0. 0. 1.
 1. 1. 2. 1. 1. 1. 2. 2. 3. 0. 3. 1. 1. 0. 0. 5. 1. 0. 3. 3. 2. 1. 0. 1.
 1. 0. 1. 2. 0. 0. 2. 2. 1. 2. 2. 1. 0. 3. 2. 1. 3. 0. 2. 2. 0. 1. 0. 1.
 0. 1. 0. 2. 1. 1. 3. 0. 0. 1. 2. 2. 3. 0. 2. 0. 1. 2. 0. 3. 1. 0. 0. 1.
 0. 0. 4. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 2. 2. 1. 0. 2. 1. 0. 2.
 1. 1. 1. 0. 0. 1. 0. 1. 3. 0. 3. 0.]"
550,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,0,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 2. 0. 0. 0. 1.
 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 1. 0. 0. 0. 0. 2. 0. 0. 2. 1. 1. 0. 0. 0. 2. 1. 0. 0. 0. 0. 2. 0. 0. 1.
 0. 0. 2. 1. 0. 1. 0. 2. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 2. 0. 0. 2. 0.
 2. 0. 1. 0. 1. 2. 3. 1. 0. 1. 0. 4. 1. 1. 0. 0. 0. 1. 1. 1. 1. 2. 0. 0.
 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 3. 0. 0. 3. 0. 2. 0. 0.
 2. 1. 1. 1. 0. 2. 2. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 2. 2. 1. 1. 0. 2. 2.
 0. 1. 1. 0. 1. 1. 0. 1. 2. 0. 2. 0. 2. 0. 0. 1. 1. 2. 2. 0. 2. 1. 0. 1.
 1. 2. 1. 1. 2. 0. 1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 2. 1. 1. 0. 1. 2. 0. 1.
 1. 0. 1. 1. 0. 0. 2. 1. 1. 0. 0. 1. 0. 1. 1. 0. 2. 1. 0. 2. 0. 2. 1. 1.
 3. 3. 1. 3. 2. 3. 1. 2. 1. 3. 2. 1. 1. 1. 1. 0. 2. 2. 1. 3. 1. 1. 1. 0.
 2. 1. 1. 1. 0. 2. 0. 1. 2. 1. 0. 2. 3. 0. 0. 0. 1. 0. 1. 0. 0. 1. 3. 0.
 0. 0. 0. 2. 0. 2. 0. 2. 1. 0. 3. 0.]"
551,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,0,"[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 2. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 2. 1. 4. 0. 0. 0. 1.
 0. 0. 2. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 2.
 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 2. 1. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 1. 1. 0. 0. 1. 3. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 2.
 1. 0. 1. 1. 0. 0. 0. 0. 0. 2. 1. 0. 2. 1. 0. 0. 1. 1. 2. 1. 1. 0. 0. 0.
 1. 1. 1. 0. 0. 0. 2. 0. 0. 1. 1. 1. 1. 2. 2. 1. 1. 0. 0. 1. 0. 1. 1. 2.
 0. 1. 1. 1. 2. 2. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 3. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 1. 1. 1. 2. 1. 2. 0. 2. 0. 0. 0. 0. 1.
 2. 1. 2. 1. 2. 2. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 2. 0. 0.
 1. 1. 0. 1. 0. 1. 0. 0. 1. 3. 2. 0. 2. 3. 2. 0. 0. 0. 1. 1. 2. 2. 0. 1.
 1. 2. 2. 1. 0. 0. 2. 0. 1. 0. 0. 0.]"
552,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,1,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 2. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0.
 1. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 1. 2. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1.
 2. 1. 0. 0. 0. 0. 2. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 2. 1. 1. 1. 0. 1.
 1. 2. 0. 0. 1. 2. 0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 2. 0. 3. 1. 0. 1. 1.
 0. 1. 1. 1. 0. 3. 1. 1. 1. 0. 1. 1. 0. 2. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1.
 0. 0. 2. 1. 3. 0. 0. 0. 1. 3. 7. 0.]"
553,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,1,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 1.
 2. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 2. 0. 1. 1. 0. 0. 0. 0.
 1. 1. 1. 2. 1. 0. 0. 0. 2. 0. 0. 1. 0. 0. 2. 2. 0. 1. 1. 1. 1. 0. 1. 0.
 1. 0. 3. 2. 0. 1. 2. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1.
 0. 0. 0. 1. 0. 0. 1. 1. 2. 0. 0. 1. 1. 0. 0. 2. 2. 1. 1. 0. 0. 1. 1. 1.
 0. 0. 1. 0. 2. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 3. 1. 2. 0. 1. 1. 1. 1. 0.
 2. 0. 0. 0. 1. 2. 1. 2. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 2. 0. 0. 2. 1. 1.
 1. 0. 1. 1. 1. 1. 2. 2. 0. 0. 0. 0. 0. 1. 2. 2. 1. 2. 1. 0. 0. 0. 1. 0.
 1. 1. 1. 1. 0. 1. 2. 2. 1. 2. 0. 2.]"
554,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,1,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 1. 0. 0. 1. 2. 0. 1. 2. 3. 1. 0. 1. 0. 0. 1. 0. 0. 3. 2. 1.
 3. 0. 1. 2. 1. 1. 2. 1. 3. 3. 1. 1. 3. 2. 1. 2. 2. 0. 2. 2. 2. 5. 0. 4.
 1. 3. 0. 3. 4. 2. 0. 6. 3. 1. 4. 4. 2. 2. 5. 2. 2. 2. 6. 2. 1. 1. 0. 0.
 3. 0. 0. 2. 1. 1. 1. 3. 2. 1. 1. 2. 2. 1. 3. 1. 1. 2. 2. 2. 3. 0. 3. 0.
 3. 1. 2. 1. 1. 4. 1. 2. 3. 1. 1. 1. 2. 2. 0. 0. 4. 2. 1. 2. 4. 0. 2. 2.
 1. 0. 0. 1. 0. 1. 2. 1. 3. 1. 3. 0. 0. 1. 3. 1. 6. 1. 2. 1. 1. 1. 0. 1.
 2. 3. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 2. 1. 2. 2. 2. 0. 4. 2. 1. 1. 2.
 0. 1. 1. 2. 2. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 2. 0. 1. 1. 1. 0. 0. 2.
 0. 0. 1. 1. 0. 1. 1. 0. 1. 3. 0. 0.]"
555,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,1,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0.
 0. 0. 1. 1. 0. 0. 0. 1. 0. 2. 1. 2. 0. 0. 0. 1. 0. 0. 3. 0. 0. 0. 1. 4.
 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 2. 0. 1. 0. 0. 2. 1.
 1. 0. 1. 0. 0. 0. 0. 1. 0. 2. 0. 2. 3. 0. 0. 1. 1. 1. 0. 2. 0. 1. 1. 0.
 2. 0. 0. 0. 1. 0. 2. 0. 0. 1. 3. 2. 2. 0. 2. 1. 0. 0. 0. 1. 0. 1. 1. 0.
 2. 1. 0. 2. 1. 0. 1. 0. 0. 0. 3. 2. 1. 0. 0. 3. 0. 2. 0. 1. 0. 1. 1. 0.
 2. 2. 3. 0. 0. 0. 1. 3. 1. 1. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1.
 1. 1. 0. 2. 1. 4. 1. 0. 2. 0. 2. 1. 1. 1. 0. 0. 0. 0. 1. 3. 0. 1. 2. 1.
 0. 0. 0. 0. 1. 2. 1. 1. 1. 5. 0. 2. 0. 0. 0. 1. 3. 0. 2. 1. 0. 2. 0. 0.
 2. 1. 1. 1. 2. 1. 0. 1. 1. 1. 2. 0.]"
556,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,1,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 2. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 2. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 3. 1. 2. 0. 1. 0. 0. 1. 2.
 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 2. 1. 1. 2. 0.
 1. 1. 0. 0. 0. 0. 0. 5. 1. 0. 0. 0. 1. 0. 1. 0. 1. 2. 1. 0. 0. 0. 1. 1.
 0. 0. 0. 0. 3. 0. 1. 0. 1. 1. 0. 1. 0. 3. 0. 0. 1. 2. 0. 0. 1. 1. 0. 1.
 2. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 2. 1. 0. 1. 0. 2. 1. 1. 0. 5. 0. 0.
 0. 0. 1. 2. 1. 0. 4. 0. 2. 1. 1. 0. 0. 0. 0. 0. 0. 1. 2. 1. 2. 2. 1. 3.
 0. 2. 0. 0. 1. 1. 0. 1. 2. 2. 0. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 2.
 3. 1. 1. 1. 1. 3. 1. 0. 2. 0. 1. 0. 1. 0. 2. 0. 0. 3. 2. 3. 2. 2. 2. 1.
 2. 0. 1. 1. 2. 1. 0. 3. 1. 1. 0. 2.]"
557,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 2. 4. 0.
 2. 1. 2. 0. 4. 0. 0. 0. 0. 0. 2. 0. 1. 1. 1. 1. 4. 0. 1. 1. 1. 1. 0. 0.
 0. 2. 2. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 2. 2. 2. 3. 1. 1. 1. 1. 2. 0.
 0. 0. 0. 1. 0. 1. 0. 0. 1. 2. 1. 0. 3. 2. 1. 1. 0. 1. 0. 2. 1. 1. 1. 1.
 3. 0. 2. 0. 1. 1. 2. 1. 2. 1. 0. 2. 1. 5. 1. 1. 1. 0. 3. 0. 0. 0. 4. 2.
 2. 3. 1. 1. 0. 2. 1. 0. 1. 1. 2. 2. 1. 1. 2. 2. 2. 0. 1. 2. 1. 0. 1. 0.
 2. 3. 0. 0. 1. 1. 2. 2. 1. 0. 2. 0. 2. 1. 0. 2. 3. 1. 1. 3. 2. 2. 0. 1.
 3. 3. 2. 1. 1. 0. 0. 0. 2. 0. 1. 2. 0. 1. 1. 1. 0. 2. 1. 1. 1. 1. 0. 0.
 1. 1. 0. 0. 3. 0. 1. 1. 2. 1. 0. 1. 2. 2. 0. 0. 1. 1. 0. 1. 0. 1. 2. 5.
 1. 1. 2. 2. 1. 0. 1. 0. 2. 0. 0. 1.]"
558,300,simple,0.01,barabasi-albert,3,0.25,0.5,0.005,2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 1. 0. 0. 0. 3. 2. 0. 0. 0. 0. 0. 1. 1. 0. 0. 2. 0. 0. 0. 0. 0.
 1. 0. 0. 2. 0. 2. 1. 0. 0. 0. 0. 2. 0. 0. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1.
 0. 0. 3. 2. 0. 1. 1. 0. 0. 1. 0. 4. 0. 2. 0. 2. 0. 0. 2. 0. 1. 0. 2. 1.
 1. 0. 2. 1. 1. 1. 2. 1. 3. 1. 0. 1. 2. 0. 1. 1. 0. 1. 1. 0. 1. 2. 2. 3.
 2. 2. 1. 0. 1. 1. 2. 2. 2. 0. 0. 0. 1. 2. 1. 3. 1. 0. 0. 2. 0. 1. 0. 0.
 1. 1. 0. 0. 0. 1. 0. 2. 1. 2. 1. 0. 0. 0. 0. 2. 2. 4. 1. 1. 0. 2. 2. 3.
 1. 1. 2. 1. 1. 1. 2. 1. 2. 3. 2. 1. 0. 1. 0. 2. 1. 1. 1. 1. 0. 0. 2. 1.
 1. 0. 2. 1. 1. 0. 2. 1. 0. 0. 2. 0. 1. 0. 0. 1. 1. 3. 2. 1. 1. 2. 0. 3.
 1. 1. 1. 0. 2. 2. 1. 2. 1. 0. 2. 0. 2. 1. 1. 1. 0. 0. 0. 1. 1. 1. 2. 3.
 0. 0. 3. 0. 1. 2. 0. 0. 1. 3. 1. 1. 1. 0. 1. 0. 0. 0. 1. 2. 1. 1. 0. 0.
 0. 1. 0. 1. 1. 1. 1. 0. 2. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 4. 2. 2.
 0. 0. 1. 2. 1. 1. 0. 1. 1. 0. 0. 0.]"
